,id,name,timezone,label,lat,lon,insee,region,label_region,id_region,zip_code
0,stop_area:SNCF:87360339,Arnage rue du Port,Europe/Paris,Arnage rue du Port (Arnage),47.93151,0.186725,72008,Arnage,Arnage (72230),admin:fr:72008,72230
1,stop_area:SNCF:87737759,Arnas Avé Maria,Europe/Paris,Arnas Avé Maria (Arnas),46.021111,4.720277,69013,Arnas,Arnas (69400),admin:fr:69013,69400
2,stop_area:SNCF:87281121,Arnèke,Europe/Paris,Arnèke (Arnèke),50.831509,2.408468,59018,Arnèke,Arnèke (59285),admin:fr:59018,59285
3,stop_area:SNCF:87545467,Arpajon,Europe/Paris,Arpajon (Arpajon),48.586196,2.240986,91021,Arpajon,Arpajon (91290),admin:fr:91021,91290
4,stop_area:SNCF:87192153,Arraincourt Rue Principale,Europe/Paris,Arraincourt Rue Principale (Arraincourt),48.970807,6.532016,57027,Arraincourt,Arraincourt (57380),admin:fr:57027,57380
5,stop_area:SNCF:87342014,Arras,Europe/Paris,Arras (Arras),50.286971,2.781314,62041,Arras,Arras (62000),admin:fr:62041,62000
6,stop_area:SNCF:87407502,Arrest Usine Melius,Europe/Paris,Arrest Usine Melius (Sainte-Florine),45.396438,3.326379,43185,Sainte-Florine,Sainte-Florine (43250),admin:fr:43185,43250
7,stop_area:SNCF:87394486,Arrou,Europe/Paris,Arrou (Commune nouvelle d'Arrou),48.099883,1.128151,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
8,stop_area:SNCF:87643957,Arrou Place de l'église,Europe/Paris,Arrou Place de l'église (Commune nouvelle d'Arrou),48.098011,1.122978,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
9,stop_area:SNCF:87192401,Ars-sur-Moselle,Europe/Paris,Ars-sur-Moselle (Ars-sur-Moselle),49.074475,6.077646,57032,Ars-sur-Moselle,Ars-sur-Moselle (57130),admin:fr:57032,57130
10,stop_area:SNCF:87714378,Ars-sur-Moselle arrêt TIM République,Europe/Paris,Ars-sur-Moselle arrêt TIM République (Ars-sur-Moselle),49.075907,6.076677,57032,Ars-sur-Moselle,Ars-sur-Moselle (57130),admin:fr:57032,57130
11,stop_area:SNCF:87215707,Arsonval,Europe/Paris,Arsonval (Arsonval),48.268071,4.64892,10012,Arsonval,Arsonval (10200),admin:fr:10012,10200
12,stop_area:SNCF:87543058,Artenay,Europe/Paris,Artenay (Artenay),48.081057,1.883226,45008,Artenay,Artenay (45410),admin:fr:45008,45410
13,stop_area:SNCF:87672212,Artix,Europe/Paris,Artix (Artix),43.393195,-0.570082,64061,Artix,Artix (64170),admin:fr:64061,64170
14,stop_area:SNCF:87734251,Arvant,Europe/Paris,Arvant (Bournoncle-Saint-Pierre),45.365459,3.310554,43038,Bournoncle-Saint-Pierre,Bournoncle-Saint-Pierre (43360),admin:fr:43038,43360
15,stop_area:SNCF:87702126,Arzon Le Crouesty,Europe/Paris,Arzon Le Crouesty (Arzon),47.545435,-2.889465,56005,Arzon,Arzon (56640),admin:fr:56005,56640
16,stop_area:SNCF:87286864,Ascq,Europe/Paris,Ascq (Villeneuve-d'Ascq),50.621804,3.159905,59009,Villeneuve-d'Ascq,Villeneuve-d'Ascq (59491-59650),admin:fr:59009,59491;59650
17,stop_area:SNCF:87381137,Asnières-sur-Seine,Europe/Paris,Asnières-sur-Seine (Asnières-sur-Seine),48.905803,2.283295,92004,Asnières-sur-Seine,Asnières-sur-Seine (92600),admin:fr:92004,92600
18,stop_area:SNCF:87763250,Aspres-sur-Buëch,Europe/Paris,Aspres-sur-Buëch (Aspres-sur-Buëch),44.519423,5.754559,05010,Aspres-sur-Buëch,Aspres-sur-Buëch (05140),admin:fr:05010,05140
19,stop_area:SNCF:87672162,Assat,Europe/Paris,Assat (Assat),43.254399,-0.295018,64067,Assat,Assat (64510),admin:fr:64067,64510
20,stop_area:SNCF:87613075,Assier,Europe/Paris,Assier (Assier),44.67468,1.869757,46009,Assier,Assier (46320),admin:fr:46009,46320
21,stop_area:SNCF:87586321,Astaffort,Europe/Paris,Astaffort (Astaffort),44.066944,0.651155,47015,Astaffort,Astaffort (47220),admin:fr:47015,47220
22,stop_area:SNCF:87545251,Athis-Mons,Europe/Paris,Athis-Mons (Athis-Mons),48.712851,2.40312,91027,Athis-Mons,Athis-Mons (91200),admin:fr:91027,91200
23,stop_area:SNCF:87414615,Atrium,Europe/Paris,Atrium (Chaville),48.809936,2.190101,92022,Chaville,Chaville (92370),admin:fr:92022,92370
24,stop_area:SNCF:87751750,Aubagne,Europe/Paris,Aubagne (Aubagne),43.296073,5.566322,13005,Aubagne,Aubagne (13400),admin:fr:13005,13400
0,stop_area:SNCF:87594465,Aubazines - Saint-Hilaire,Europe/Paris,Aubazines - Saint-Hilaire (Saint-Hilaire-Peyroux),45.181678,1.641235,19211,Saint-Hilaire-Peyroux,Saint-Hilaire-Peyroux (19560),admin:fr:19211,19560
1,stop_area:SNCF:87192104,Aubecourt Rue Principale,Europe/Paris,Aubecourt Rue Principale (Rémilly),48.995574,6.42892,57572,Rémilly,Rémilly (57580),admin:fr:57572,57580
2,stop_area:SNCF:87535096,Aubenas Gare Routière,Europe/Paris,Aubenas Gare Routière (Aubenas),44.61095,4.407164,07019,Aubenas,Aubenas (07200),admin:fr:07019,07200
3,stop_area:SNCF:87337089,Aubenas Place de la Paix,Europe/Paris,Aubenas Place de la Paix (Aubenas),44.618129,4.38922,07019,Aubenas,Aubenas (07200),admin:fr:07019,07200
4,stop_area:SNCF:87758599,Auber,Europe/Paris,Auber (Paris),48.871956,2.330432,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
5,stop_area:SNCF:87386730,Aubergenville Élisabethville,Europe/Paris,Aubergenville Élisabethville (Aubergenville),48.971923,1.848479,78029,Aubergenville,Aubergenville (78410),admin:fr:78029,78410
6,stop_area:SNCF:87734111,Aubiat,Europe/Paris,Aubiat (Aubiat),45.983827,3.160514,63013,Aubiat,Aubiat (63260),admin:fr:63013,63260
7,stop_area:SNCF:87491233,Aubie - Saint-Antoine,Europe/Paris,Aubie - Saint-Antoine (Val de Virvée),45.015215,-0.419878,33018,Val de Virvée,Val de Virvée (33240),admin:fr:33018,33240
8,stop_area:SNCF:87611764,Aubiet,Europe/Paris,Aubiet (Aubiet),43.650192,0.789173,32012,Aubiet,Aubiet (32270),admin:fr:32012,32270
9,stop_area:SNCF:87396572,Aubigné-Racan,Europe/Paris,Aubigné-Racan (Aubigné-Racan),47.687014,0.265866,72013,Aubigné-Racan,Aubigné-Racan (72800),admin:fr:72013,72800
10,stop_area:SNCF:87345447,Aubigny-au-Bac,Europe/Paris,Aubigny-au-Bac (Aubigny-au-Bac),50.268551,3.158781,59026,Aubigny-au-Bac,Aubigny-au-Bac (59265),admin:fr:59026,59265
11,stop_area:SNCF:87342246,Aubigny-en-Artois,Europe/Paris,Aubigny-en-Artois (Aubigny-en-Artois),50.3529,2.592519,62045,Aubigny-en-Artois,Aubigny-en-Artois (62690),admin:fr:62045,62690
12,stop_area:SNCF:87314518,Aubigny-sur-Nère,Europe/Paris,Aubigny-sur-Nère (Aubigny-sur-Nère),47.487747,2.43731,18015,Aubigny-sur-Nère,Aubigny-sur-Nère (18700),admin:fr:18015,18700
13,stop_area:SNCF:87613224,Aubin,Europe/Paris,Aubin (Aubin),44.527276,2.239313,12013,Aubin,Aubin (12110),admin:fr:12013,12110
14,stop_area:SNCF:87316604,Aubin-Saint-Vaast,Europe/Paris,Aubin-Saint-Vaast (Aubin-Saint-Vaast),50.394755,1.970029,62046,Aubin-Saint-Vaast,Aubin-Saint-Vaast (62140),admin:fr:62046,62140
15,stop_area:SNCF:87191684,Auboué,Europe/Paris,Auboué (Auboué),49.216036,5.971139,54028,Auboué,Auboué (54580),admin:fr:54028,54580
16,stop_area:SNCF:87172122,Aubrives,Europe/Paris,Aubrives (Aubrives),50.104041,4.761433,08028,Aubrives,Aubrives (08320),admin:fr:08028,08320
17,stop_area:SNCF:87597823,Aubusson,Europe/Paris,Aubusson (Aubusson),45.959735,2.161759,23008,Aubusson,Aubusson (23200),admin:fr:23008,23200
18,stop_area:SNCF:87611749,Auch,Europe/Paris,Auch (Auch),43.647488,0.596661,32013,Auch,Auch (32000),admin:fr:32013,32000
19,stop_area:SNCF:87134387,Auch - Le Seilhan,Europe/Paris,Auch - Le Seilhan (Auch),43.657504,0.5974699999999999,32013,Auch,Auch (32000),admin:fr:32013,32000
20,stop_area:SNCF:87668459,Auch Allée Baylac,Europe/Paris,Auch Allée Baylac (Auch),43.648288,0.582806,32013,Auch,Auch (32000),admin:fr:32013,32000
21,stop_area:SNCF:87317230,Auchy-lès-Hesdin,Europe/Paris,Auchy-lès-Hesdin (Auchy-lès-Hesdin),50.396249,2.102353,62050,Auchy-lès-Hesdin,Auchy-lès-Hesdin (62770),admin:fr:62050,62770
22,stop_area:SNCF:87444059,Audrieu,Europe/Paris,Audrieu (Audrieu),49.216132,-0.596014,14026,Audrieu,Audrieu (14250),admin:fr:14026,14250
23,stop_area:SNCF:87281428,Audruicq,Europe/Paris,Audruicq (Audruicq),50.875668,2.07633,62057,Audruicq,Audruicq (62370),admin:fr:62057,62370
24,stop_area:SNCF:87194357,Audun-le-Roman,Europe/Paris,Audun-le-Roman (Audun-le-Roman),49.36682,5.89139,54029,Audun-le-Roman,Audun-le-Roman (54560),admin:fr:54029,54560
0,stop_area:SNCF:87415158,Auffay,Europe/Paris,Auffay (Val-de-Scie),49.716091,1.098424,76034,Val-de-Scie,Val-de-Scie (76720-76850),admin:fr:76034,76720;76850
1,stop_area:SNCF:80021402,Augsburg Hauptbahnhof,Europe/Paris,Augsburg Hauptbahnhof (Augsburg),48.3654,10.886,,Augsburg,Augsburg,admin:osm:relation:62407,
2,stop_area:SNCF:87562421,Aulnat - Aéroport,Europe/Paris,Aulnat - Aéroport (Aulnat),45.791865,3.161442,63019,Aulnat,Aulnat (63510),admin:fr:63019,63510
3,stop_area:SNCF:87271411,Aulnay-sous-Bois,Europe/Paris,Aulnay-sous-Bois (Aulnay-sous-Bois),48.931869,2.494379,93005,Aulnay-sous-Bois,Aulnay-sous-Bois (93600),admin:fr:93005,93600
4,stop_area:SNCF:87295600,Aulnoye-Aymeries,Europe/Paris,Aulnoye-Aymeries (Aulnoye-Aymeries),50.197477,3.843333,59033,Aulnoye-Aymeries,Aulnoye-Aymeries (59620),admin:fr:59033,59620
5,stop_area:SNCF:87313767,Aumale,Europe/Paris,Aumale (Aumale),49.765115,1.756069,76035,Aumale,Aumale (76390),admin:fr:76035,76390
6,stop_area:SNCF:87783266,Aumont-Aubrac,Europe/Paris,Aumont-Aubrac (Peyre en Aubrac),44.718235,3.283582,48009,Peyre en Aubrac,Peyre en Aubrac (48130),admin:fr:48009,48130
7,stop_area:SNCF:87545657,Auneau,Europe/Paris,Auneau (Roinville),48.446017,1.779882,28317,Roinville,Roinville (28700),admin:fr:28317,28700
8,stop_area:SNCF:87476200,Auray,Europe/Paris,Auray (Auray),47.680085,-2.999363,56007,Auray,Auray (56400),admin:fr:56007,56400
9,stop_area:SNCF:87726760,Aurec,Europe/Paris,Aurec (Aurec-sur-Loire),45.37118,4.198432,43012,Aurec-sur-Loire,Aurec-sur-Loire (43110),admin:fr:43012,43110
10,stop_area:SNCF:87645002,Aurillac,Europe/Paris,Aurillac (Aurillac),44.921041,2.435583,15014,Aurillac,Aurillac (15000),admin:fr:15014,15000
11,stop_area:SNCF:87611384,Auterive,Europe/Paris,Auterive (Auterive),43.348993,1.468831,31033,Auterive,Auterive (31190),admin:fr:31033,31190
12,stop_area:SNCF:87117457,Autreville Centre,Europe/Paris,Autreville Centre (Autreville),48.484054,5.849088,88020,Autreville,Autreville (88300),admin:fr:88020,88300
13,stop_area:SNCF:87694570,Autun,Europe/Paris,Autun (Autun),46.954943,4.293095,71014,Autun,Autun (71400),admin:fr:71014,71400
14,stop_area:SNCF:87276543,Auvers-sur-Oise,Europe/Paris,Auvers-sur-Oise (Auvers-sur-Oise),49.070629,2.175285,95039,Auvers-sur-Oise,Auvers-sur-Oise (95430),admin:fr:95039,95430
15,stop_area:SNCF:87683573,Auxerre-Saint-Gervais,Europe/Paris,Auxerre-Saint-Gervais (Auxerre),47.797645,3.58514,89024,Auxerre,Auxerre (89000-89290),admin:fr:89024,89000;89290
16,stop_area:SNCF:87117119,Auxon Église,Europe/Paris,Auxon Église (Auxon),48.103036,3.918348,10018,Auxon,Auxon (10130),admin:fr:10018,10130
17,stop_area:SNCF:87429761,Auxon Route Nationale,Europe/Paris,Auxon Route Nationale (Auxon),48.109256,3.915937,10018,Auxon,Auxon (10130),admin:fr:10018,10130
18,stop_area:SNCF:87713347,Auxonne,Europe/Paris,Auxonne (Tillenay),47.192668,5.377356,21639,Tillenay,Tillenay (21130),admin:fr:21639,21130
19,stop_area:SNCF:87304691,Avail,Europe/Paris,Avail (Issoudun),46.96407,2.058472,36088,Issoudun,Issoudun (36100),admin:fr:36088,36100
20,stop_area:SNCF:87683789,Avallon,Europe/Paris,Avallon (Avallon),47.495755,3.912446,89025,Avallon,Avallon (89200),admin:fr:89025,89200
21,stop_area:SNCF:87171579,Avenay,Europe/Paris,Avenay (Avenay-Val-d'Or),49.064783,4.043689,51028,Avenay-Val-d'Or,Avenay-Val-d'Or (51160),admin:fr:51028,51160
22,stop_area:SNCF:87543207,Avenue du Président Kennedy - Maison de Radio France,Europe/Paris,Avenue du Président Kennedy - Maison de Radio France (Paris),48.852985,2.280314,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
23,stop_area:SNCF:87381038,Avenue Foch,Europe/Paris,Avenue Foch (Paris),48.870971,2.275617,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
24,stop_area:SNCF:87381046,Avenue Henri Martin,Europe/Paris,Avenue Henri Martin (Paris),48.864408,2.272238,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
0,stop_area:SNCF:87295725,Avesnelles,Europe/Paris,Avesnelles (Avesnelles),50.118497,3.948638,59035,Avesnelles,Avesnelles (59440),admin:fr:59035,59440
1,stop_area:SNCF:87295733,Avesnes-sur-Helpe,Europe/Paris,Avesnes-sur-Helpe (Avesnes-sur-Helpe),50.126755,3.932902,59036,Avesnes-sur-Helpe,Avesnes-sur-Helpe (59440),admin:fr:59036,59440
2,stop_area:SNCF:87765008,Avignon Centre,Europe/Paris,Avignon Centre (Avignon),43.941923,4.805269,84007,Avignon,Avignon (84000-84140),admin:fr:84007,84000;84140
3,stop_area:SNCF:87318964,Avignon TGV,Europe/Paris,Avignon TGV (Avignon),43.92194,4.786136,84007,Avignon,Avignon (84000-84140),admin:fr:84007,84000;84140
4,stop_area:SNCF:87616011,Avignonet,Europe/Paris,Avignonet (Avignonet-Lauragais),43.363877,1.787269,31037,Avignonet-Lauragais,Avignonet-Lauragais (31290),admin:fr:31037,31290
5,stop_area:SNCF:87342584,Avion,Europe/Paris,Avion (Avion),50.40721,2.83363,62065,Avion,Avion (62210),admin:fr:62065,62210
6,stop_area:SNCF:87576439,Avord,Europe/Paris,Avord (Avord),47.034874,2.652335,18018,Avord,Avord (18520),admin:fr:18018,18520
7,stop_area:SNCF:87718551,Avoudrey,Europe/Paris,Avoudrey (Avoudrey),47.129852,6.43481,25039,Avoudrey,Avoudrey (25690),admin:fr:25039,25690
8,stop_area:SNCF:87448514,Avranches,Europe/Paris,Avranches (Avranches),48.690041,-1.369612,50025,Avranches,Avranches (50300),admin:fr:50025,50300
9,stop_area:SNCF:87313296,Avrechy,Europe/Paris,Avrechy (Avrechy),49.444637,2.418194,60034,Avrechy,Avrechy (60130),admin:fr:60034,60130
10,stop_area:SNCF:87691725,Avrée,Europe/Paris,Avrée (Avrée),46.82338,3.880148,58019,Avrée,Avrée (58170),admin:fr:58019,58170
11,stop_area:SNCF:87215111,Avricourt Nouvel Avricourt,Europe/Paris,Avricourt Nouvel Avricourt (Avricourt),48.651707,6.821681,57042,Avricourt,Avricourt (57810),admin:fr:57042,57810
12,stop_area:SNCF:87407056,Avricourt Rue de Lorraine,Europe/Paris,Avricourt Rue de Lorraine (Avricourt),48.650089,6.812851,57042,Avricourt,Avricourt (57810),admin:fr:57042,57810
13,stop_area:SNCF:87407049,Avricourt Rue Des Halles,Europe/Paris,Avricourt Rue Des Halles (Avricourt),48.650559,6.806194,57042,Avricourt,Avricourt (57810),admin:fr:57042,57810
14,stop_area:SNCF:87611533,Ax-les-Thermes,Europe/Paris,Ax-les-Thermes (Ax-les-Thermes),42.724841,1.833295,09032,Ax-les-Thermes,Ax-les-Thermes (09110),admin:fr:09032,09110
15,stop_area:SNCF:87171561,Aÿ-Champagne,Europe/Paris,Aÿ-Champagne (Aÿ-Champagne),49.048797,4.00169,51030,Aÿ-Champagne,Aÿ-Champagne (51150-51160),admin:fr:51030,51150;51160
16,stop_area:SNCF:87437806,Aytré Plage,Europe/Paris,Aytré Plage (Aytré),46.12761,-1.128293,17028,Aytré,Aytré (17440),admin:fr:17028,17440
17,stop_area:SNCF:87571638,Azay-le-Rideau,Europe/Paris,Azay-le-Rideau (Azay-le-Rideau),47.266154,0.4476,37014,Azay-le-Rideau,Azay-le-Rideau (37190),admin:fr:37014,37190
18,stop_area:SNCF:87110296,Azay-le-Rideau Mairie,Europe/Paris,Azay-le-Rideau Mairie (Azay-le-Rideau),47.262332,0.466138,37014,Azay-le-Rideau,Azay-le-Rideau (37190),admin:fr:37014,37190
19,stop_area:SNCF:87574442,Azay-sur-Cher,Europe/Paris,Azay-sur-Cher (Montlouis-sur-Loire),47.365235,0.859876,37156,Montlouis-sur-Loire,Montlouis-sur-Loire (37270),admin:fr:37156,37270
20,stop_area:SNCF:87115337,Azay-sur-Indre Le Paradis,Europe/Paris,Azay-sur-Indre Le Paradis (Azay-sur-Indre),47.214671,0.940779,37016,Azay-sur-Indre,Azay-sur-Indre (37310),admin:fr:37016,37310
21,stop_area:SNCF:87644039,Azay-sur-Indre Les 2 Rivières,Europe/Paris,Azay-sur-Indre Les 2 Rivières (Azay-sur-Indre),47.209256,0.9460769999999999,37016,Azay-sur-Indre,Azay-sur-Indre (37310),admin:fr:37016,37310
22,stop_area:SNCF:87141408,Azerailles,Europe/Paris,Azerailles (Azerailles),48.491252,6.696164,54038,Azerailles,Azerailles (54122),admin:fr:54038,54122
23,stop_area:SNCF:87590349,Babinière,Europe/Paris,Babinière (La Chapelle-sur-Erdre),47.258856,-1.545084,44035,La Chapelle-sur-Erdre,La Chapelle-sur-Erdre (44240),admin:fr:44035,44240
24,stop_area:SNCF:87141416,Baccarat,Europe/Paris,Baccarat (Baccarat),48.452092,6.743921,54039,Baccarat,Baccarat (54120),admin:fr:54039,54120
0,stop_area:SNCF:87170068,Bachos Anos,Europe/Paris,Bachos Anos (Bachos),42.897857,0.625231,31040,Bachos,Bachos (31440),admin:fr:31040,31440
1,stop_area:SNCF:80142778,Baden Baden,Europe/Paris,Baden Baden (Baden-Baden),48.7903,8.190899999999999,,Baden-Baden,Baden-Baden,admin:osm:relation:62340,
2,stop_area:SNCF:87170357,Bagiry Cimetiére,Europe/Paris,Bagiry Cimetiére (Bagiry),42.976236,0.625889,31041,Bagiry,Bagiry (31510),admin:fr:31041,31510
3,stop_area:SNCF:87618702,Bagiry Pont de Galié,Europe/Paris,Bagiry Pont de Galié (Bagiry),42.990028,0.624982,31041,Bagiry,Bagiry (31510),admin:fr:31041,31510
4,stop_area:SNCF:87613604,Bagnac,Europe/Paris,Bagnac (Bagnac-sur-Célé),44.665276,2.160192,46015,Bagnac-sur-Célé,Bagnac-sur-Célé (46270),admin:fr:46015,46270
5,stop_area:SNCF:87684191,Bagneaux-sur-Loing,Europe/Paris,Bagneaux-sur-Loing (Bagneaux-sur-Loing),48.230508,2.703366,77016,Bagneaux-sur-Loing,Bagneaux-sur-Loing (77167),admin:fr:77016,77167
6,stop_area:SNCF:87611236,Bagnères-de-Luchon,Europe/Paris,Bagnères-de-Luchon (Bagnères-de-Luchon),42.797352,0.596313,31042,Bagnères-de-Luchon,Bagnères-de-Luchon (31110),admin:fr:31042,31110
7,stop_area:SNCF:87695015,Bagnères-de-Luchon Lycée,Europe/Paris,Bagnères-de-Luchon Lycée (Bagnères-de-Luchon),42.791496,0.597762,31042,Bagnères-de-Luchon,Bagnères-de-Luchon (31110),admin:fr:31042,31110
8,stop_area:SNCF:87758680,Bagneux,Europe/Paris,Bagneux (Cachan),48.793228,2.321012,94016,Cachan,Cachan (94230),admin:fr:94016,94230
9,stop_area:SNCF:87783647,Bagnols - Chadenet,Europe/Paris,Bagnols - Chadenet (Chadenet),44.528613,3.628178,48037,Chadenet,Chadenet (48190),admin:fr:48037,48190
10,stop_area:SNCF:87764571,Bagnols-sur-Cèze,Europe/Paris,Bagnols-sur-Cèze (Bagnols-sur-Cèze),44.161604,4.626982,30028,Bagnols-sur-Cèze,Bagnols-sur-Cèze (30200),admin:fr:30028,30200
11,stop_area:SNCF:87773457,Baillargues,Europe/Paris,Baillargues (Baillargues),43.653323,4.007159,34022,Baillargues,Baillargues (34670),admin:fr:34022,34670
12,stop_area:SNCF:87394411,Bailleau-le-Pin,Europe/Paris,Bailleau-le-Pin (Bailleau-le-Pin),48.366928,1.325333,28021,Bailleau-le-Pin,Bailleau-le-Pin (28120),admin:fr:28021,28120
13,stop_area:SNCF:87286179,Bailleul,Europe/Paris,Bailleul (Bailleul),50.729167,2.734485,59043,Bailleul,Bailleul (59270),admin:fr:59043,59270
14,stop_area:SNCF:87342592,Bailleul-Sir-Berthoult,Europe/Paris,Bailleul-Sir-Berthoult (Bailleul-Sir-Berthoult),50.335379,2.841149,62073,Bailleul-Sir-Berthoult,Bailleul-Sir-Berthoult (62580),admin:fr:62073,62580
15,stop_area:SNCF:87710780,Bailly T13,Europe/Paris,Bailly T13 (Bailly),48.837372,2.074181,78043,Bailly,Bailly (78870),admin:fr:78043,78870
16,stop_area:SNCF:87144147,Bains-les-Bains,Europe/Paris,Bains-les-Bains (Le Clerjus),47.981216,6.295263,88108,Le Clerjus,Le Clerjus (88240),admin:fr:88108,88240
17,stop_area:SNCF:87286872,Baisieux,Europe/Paris,Baisieux (Baisieux),50.618307,3.23487,59044,Baisieux,Baisieux (59780),admin:fr:59044,59780
18,stop_area:SNCF:87313569,Balagny Saint-Épin,Europe/Paris,Balagny Saint-Épin (Balagny-sur-Thérain),49.294332,2.343907,60044,Balagny-sur-Thérain,Balagny-sur-Thérain (60250),admin:fr:60044,60250
19,stop_area:SNCF:87414706,Balard,Europe/Paris,Balard (Paris),48.836811,2.278751,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
20,stop_area:SNCF:87420828,Balazuc RD579,Europe/Paris,Balazuc RD579 (Balazuc),44.502509,4.386705,07023,Balazuc,Balazuc (07120),admin:fr:07023,07120
21,stop_area:SNCF:87726869,Balbigny,Europe/Paris,Balbigny (Balbigny),45.817868,4.187427,42011,Balbigny,Balbigny (42510),admin:fr:42011,42510
22,stop_area:SNCF:87698399,Balbigny - Gare Routière,Europe/Paris,Balbigny - Gare Routière (Balbigny),45.818022,4.187175,42011,Balbigny,Balbigny (42510),admin:fr:42011,42510
23,stop_area:SNCF:85000109,Bâle - SBB,Europe/Paris,Bâle - SBB (Basel),47.5474,7.58956,,Basel,Basel,admin:osm:relation:1683619,
24,stop_area:SNCF:87187930,Bâle Saint-Jean,Europe/Paris,Bâle Saint-Jean (Basel),47.57031,7.572745,,Basel,Basel,admin:osm:relation:1683619,
0,stop_area:SNCF:87571604,Ballan,Europe/Paris,Ballan (Ballan-Miré),47.336747,0.617807,37018,Ballan-Miré,Ballan-Miré (37510),admin:fr:37018,37510
1,stop_area:SNCF:87681437,Ballancourt,Europe/Paris,Ballancourt (Ballancourt-sur-Essonne),48.532114,2.371274,91045,Ballancourt-sur-Essonne,Ballancourt-sur-Essonne (91610),admin:fr:91045,91610
2,stop_area:SNCF:87111864,Balsièges - Bourg,Europe/Paris,Balsièges - Bourg (Balsièges),44.482212,3.456598,48016,Balsièges,Balsièges (48000),admin:fr:48016,48000
3,stop_area:SNCF:87640656,Balsièges - R.N. 88,Europe/Paris,Balsièges - R.N. 88 (Balsièges),44.482325,3.456205,48016,Balsièges,Balsièges (48000),admin:fr:48016,48000
4,stop_area:SNCF:87783324,Banassac - La Canourgue,Europe/Paris,Banassac - La Canourgue (Banassac-Canilhac),44.447763,3.195852,48017,Banassac-Canilhac,Banassac-Canilhac (48500),admin:fr:48017,48500
